feedspotPage,feedspotFeedId,feedspotFolderId,name,rssUrl,websiteUrl,notes,tier,category,dinner_score,enabled,error
"https://www.feedspot.com/reader/fo/7957209/fe/5421296","5421296","7957209","Astro Crane Blog","https://www.astrocrane.com/blog.html/feed/","//astrocrane.com","Astro Crane offers Lifting Equipment and Hydraulic Cranes in Vermont. Astro Crane began in 1980 as Astro Welding and Fabricating, an industrial welding and steel fabrication enterprise boasting a single crane for equipment. Astro Crane is Massachusett's most trusted hydraulic crane rental company. If you have any questions about a Crane please call us today at (978) 429-8666. Astro Crane is Massachusett's most trusted hydraulic crane rental company.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5421291","5421291","7957209","Concord Cranes Blog","https://concordcranes.com/feed/","//concordcranes.com","Trusted, well-established brands like Castle Crane Hire, Elcon Crane Hire, Anglo V3 Crane Hire, Concord Crane Hire Namibia, Material Handling Logistics, and Rent-A-Plant, who have collectively been around for over a decade, have united to form our powerful and rejuvenated company, the Concord Cranes Group. With our leadership stemming right from the roots, our business operations represent experience and wisdom.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5680819","5680819","7957209","Crane and Hoist Canada","https://www.craneandhoistcanada.com/feed/","//craneandhoistcanada.com","Crane and Hoist Canada is a publication that provides news, features, products, events, and information related to the crane and hoist industry in Canada. They cover topics such as business operations, cranes, deliveries, education and training, lifting equipment, markets and reports, ports, projects and infrastructure, safety and risk management, sustainability, technology, and the workforce.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5421355","5421355","7957209","Crane Tech Services Blog","https://craneservices.ca/blog/feed/","//craneservices.ca","Crane Tech Services has been inspecting equipment for companies in the Barrie, Orillia, and Simcoe County area for over 15 years now. We inspect and certify many types of equipment from Overhead Cranes to Truck Mounted Loaders and Cranes to Aerial Lifting Devices we make sure that your operators are safe and that your company is up to date on safety. We use the most up-to-date techniques in Non-Destructive Testing Equipment.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5680820","5680820","7957209","Cranes & Lifting","https://www.cranesandlifting.com.au/feed","//cranesandlifting.com.au","Prime Creative Media is a multi-platform publishing and events business engaged with high-growth industries. It is Australia's largest business-to-business publisher, specializing in multi-platform communications. The magazines, websites, and events help connect, inform, and grow the commercial road transportation, mining and manufacturing, food & beverage, and education sectors.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5421256","5421256","7957209","Eagle West Crane & Rigging News","https://www.eaglewestcranes.com/news/feed/","//eaglewestcranes.com","Eagle West Crane & Rigging blog. Stay up to date with the latest company news and information by checking out our blog. Eagle West Cranes has been serving British Columbia with complete lifting services for over 23 years. Our priority is to provide customer focused, safe, and reliable lifting solutions.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5421527","5421527","7957209","Emerson Cranes Blog","https://emersoncranes.com/category/blog/feed/","//emersoncranes.com","Emerson is the leading crane hire company in London and the South of the UK. As trusted lifting professionals, we have the right people and products to support your projects safely and efficiently. With health and safety practices leading the way in an industry where safety is of the utmost importance Emerson Crane Hire has become a trusted name, recognized by our clients who require expert lifting specialists to plan and carry out all of their lifting requirements, be that crane hire or contract lift.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5601546","5601546","7957209","Factory & Handling Solutions Magazine » Materials Handling","https://factoryandhandlingsolutions.co.uk/category/materials-handling/feed/","//factoryandhandlingsolutions.co.uk","Factory & Handling Solutions is the principal publication in its field, presenting the latest product developments supported by in-depth articles and comment from key players in manufacturing and engineering. Get the latest news in material handling, insights and more!","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5601547","5601547","7957209","Handling Network Magazine","https://www.handling-network.com/feed/","//handling-network.com","Handling Network is a comprehensive magazine covering materials handling, storage, and distribution in Ireland. Serving as a crucial marketing tool for the industry, it reaches over 3000 key personnel in top Irish companies, in addition to its subscription database.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5421518","5421518","7957209","Hi-Speed Industrial Service Blog","https://www.gohispeed.com/feed/","//gohispeed.com","Hello, my name is Ben Buffington, the owner of Hi-Speed Industrial Service. We're an independent Industrial repair company that services both cranes and motors. Our mission is always to keep our customers up and running. In this blog, we inform and educate readers and potential customers about the essentials and advanced aspects of our services.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5421276","5421276","7957209","Krishna Crane Engineers Blog","https://www.hoistsandcrane.com/blog/feed/","//hoistsandcrane.com","Read the latest blogs and articles on crane & hoist, about product details. We are one of the leading manufacturers of crane and hoist equipment due to our well-experienced professionals who specialize in crane and hoist manufacturing. Electric wire rope hoist, EOT crane, jib crane, single girder EOT crane, double girder EOT crane, flameproof wire rope hoist, gantry crane, manual hoist, goods lift/ cage lift, electric winch, crane accessories, and more, based in Ahmedabad India since 2005.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5601542","5601542","7957209","Material Handling Wholesaler Magazine","https://www.mhwmag.com/feed/","//mhwmag.com","Our mission is to provide our readers with the finest and up-to-date industry news, supplier and parts contacts using our exclusive Source Directory and business-related services. Material Handling Wholesaler is published by Specialty Publications International, Inc. MHW has served the industry for over 40 years.","","","10","true",""
"https://www.feedspot.com/reader/fo/7957209/fe/5421633","5421633","7957209","MHI","http://s354933259.onlinehome.us/mhi-blog/feed/","//materialhandlingsafety.org","MHI is the nation's largest material handling, logistics, and supply chain association. MHI offers education, networking, and solution sourcing for members, their customers, and the industry as a whole through programming and events.","","","10","true",""
